tag,name,A_MHz,B_MHz,C_MHz,doc_url
053509,Si 13 CC,50456.0,12872.6,10182.4,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053509.cat
053510,29 SiC 2,52473.0,12948.8,10308.8,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053510.cat
053511,D 13 CCCN,,4107.209,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053511.cat
053512,DC 13 CCN,,4207.555,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053512.cat
053513,DCC 13 CN,,4202.519,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053513.cat
053514,DC 3 15 N,,4100.382,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053514.cat
053515,"C 2 H 3 CN, v = 0",49850.697,4971.164,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053515.cat
053516,13 CCCO,,4632.84,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053516.cat
053517,C 13 CCO,,4784.24,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053517.cat
053518,CC 13 CO,,4798.0,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053518.cat
053519,NCCNH +,,4438.011,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053519.cat
053520,52 CrH,,183825.1,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053520.cat
053521,CH 2 D 37 Cl,119834.9,12278.063,11985.513,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053521.cat
053522,HC 3 O +,,4460.588,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053522.cat
053523,Z -HC 3 HNH,54640.14,4862.363,4458.25,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053523.cat
053524,E -HC 3 HNH,63099.22,4766.558,4425.561,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e053524.cat
054501,SiCN,,5543.414,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054501.cat
054502,SiNC,,6396.685,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054502.cat
054503,l -H 2 C 3 O,153430.9,4387.33,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054503.cat
054504,c -H 2 C 3 O,32040.686,7825.001,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054504.cat
054505,30 SiC 2,52471.0,12753.2,10184.4,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054505.cat
054506,"H 2 13 CCHCN, v = 0",49195.3,4837.58,4398.24,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054506.cat
054507,"H 2 C 13 CHCN, v = 0",48639.7,4948.98,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054507.cat
054508,"H 2 CCH 13 CN, v = 0",49799.6,4948.37,4494.65,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054508.cat
054509,H 2 CCHC 15 N,49655.9,4819.67,4387.05,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054509.cat
054510,HCCCHO,68035.258,4826.224,4499.592,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054510.cat
054511,C 3 18 O,,4572.29,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054511.cat
054512,E -HNCHCN,62700.4,4972.046,4600.295,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054512.cat
054513,Z -HNCHCN,54193.4,5073.866,4632.389,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054513.cat
054514,H 2 CNCN,63373.0,5449.348,5009.56,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054514.cat
054515,NCCND +,,4158.32,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054515.cat
054516,NC 13 CNH +,,4422.44,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054516.cat
054517,N 13 CCNH +,,4417.17,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054517.cat
054518,CH 2 CHCNH +,46210.0,4791.14,4334.79,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054518.cat
054519,C 2 H 5 CCH,27147.79,4546.519,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054519.cat
054520,c -H 2 C 2 Si,33504.8,11899.42,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054520.cat
054521,H 2 C 2 Si,292300.0,5331.954,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054521.cat
054522,HSiCCH,225200.0,5250.9,5126.94,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054522.cat
054523,NCCO,178470.0,4798.0,4673.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e054523.cat
055501,HC(O)CN,67469.68,5010.19,4656.6,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055501.cat
055502,"C 2 H 5 CN, v = 0",27663.68,4714.188,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055502.cat
055503,CCP,,6383.32,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055503.cat
055504,C 3 F,199954.0,4607.3,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055504.cat
055505,HSiCN,227305.0,5369.796,5240.474,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055505.cat
055506,HSiNC,224123.0,6209.877,6036.356,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055506.cat
055507,C 2 H 5 NC,27760.009,5117.292,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055507.cat
055508,NaS,,6100.8,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055508.cat
055509,HCCCH 2 NH 2,29620.01,4595.149,4160.603,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055509.cat
055510,c -HDC 3 O,28049.09,7510.316,5916.182,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055510.cat
055511,c -H 2 C 2 13 CO,32040.14,7816.553,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055511.cat
055512,c -H 2 13 CCCO,31174.39,7709.476,6172.747,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055512.cat
055513,"C 2 H 5 CN, v 20 = 1-A",27445.34,4715.646,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055513.cat
055514,"C 2 H 5 CN, v 12 = 1-A",28082.04,4707.356,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055514.cat
055515,DCCCHO,66778.0,4463.79,4177.86,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055515.cat
055516,HCCCDO,51768.3,4791.55,4378.81,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055516.cat
055517,HCC 13 CHO,66265.2,4805.4,4473.4,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055517.cat
055518,HC 13 CCHO,67964.7,4802.7,4478.9,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055518.cat
055519,H 13 CCCHO,67817.1,4667.4,4360.3,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055519.cat
055520,Allylimine-Ta,45773.645,4560.931,4148.249,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e055520.cat
056501,HCCP,,5623.116,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056501.cat
056502,CCS,,6477.75,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056502.cat
056503,ONCN,81216.2,5384.55,5040.66,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056503.cat
056504,"C 2 H 5 13 CN, v = 0",27635.425,4689.888,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056504.cat
056505,"CH 3 13 CH 2 CN, v = 0",27045.848,4697.934,4207.124,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056505.cat
056506,"13 CH 3 CH 2 CN, v = 0",27342.643,4598.041,4133.767,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056506.cat
056507,"H 2 NCH 2 CN, v = 0",30246.49,4761.06,4310.75,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056507.cat
056508,C 2 H 5 C 15 N,27541.91,4574.807,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056508.cat
056509,CH 3 CHDCN,24449.07,4661.376,4155.484,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056509.cat
056510,CH 2 D ip CH 2 CN,27651.29,4425.125,4000.821,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056510.cat
056511,CH 2 D oop CH 2 CN,25022.92,4583.47,4110.264,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056511.cat
056512,13 CCP,,6102.23,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056512.cat
056513,C 13 CP,,6351.73,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056513.cat
056514,KOH,,8208.69,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056514.cat
056515,"CaO, v = 0, 1",,13274.7,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056515.cat
056516,Fe,,,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056516.cat
056517,Fe +,,,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056517.cat
056518,SiH 3 CCH,84740.5,4828.66,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056518.cat
056519,trans -C 2 H 3 CHO,47353.71,4659.488,4242.701,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056519.cat
056520,"H 2 NCH 2 CN, v 11 + v 18 = 1",30298.2,4776.61,4316.64,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056520.cat
056521,"H 2 NCH 2 CN, v 17 = 1",30143.69,4764.237,4316.433,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056521.cat
056522,NaSH,292833.0,6065.019,5927.774,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056522.cat
056523,c -H 2 C 3 18 O,32040.34,7344.877,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056523.cat
056524,c -D 2 C 3 O,24535.52,7254.942,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056524.cat
056525,"MgS, v = 0, 1",,8006.927,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056525.cat
056526,(CH 3 ) 2 CCH 2,1.0,8381.875,4615.977,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e056526.cat
057501,CaOH,,10023.084,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057501.cat
057502,HDNCH 2 CN,27580.8,4631.37,4188.67,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057502.cat
057503,SiH 3 CN,84740.5,4973.005,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057503.cat
057504,PCN,,5769.46,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057504.cat
057505,"CH 3 NCO, v b = 0",128400.0,4414.63,4256.75,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057505.cat
057506,"CH 3 NCO, v b = 1",128400.0,4414.63,4256.75,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057506.cat
057507,"CH 3 13 CH 2 13 CN, v = 0",27021.859,4673.124,4186.642,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057507.cat
057508,"13 CH 3 CH 2 13 CN, v = 0",27314.275,4572.984,4112.859,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057508.cat
057509,"13 CH 3 13 CH 2 CN, v = 0",26713.8,4584.33,4107.934,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057509.cat
057510,CH 3 CNO,1.0,3914.8,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057510.cat
057511,CH 3 OCN,38989.4,5322.25,4821.31,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057511.cat
057512,HOCH 2 CN,33609.53,4838.014,4377.305,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057512.cat
057513,H 2 NCH 2 13 CN,30210.5,4735.07,4288.71,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057513.cat
057514,H 2 N 13 CH 2 CN,29560.3,4744.27,4282.68,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057514.cat
057515,HCCS,,5875.567,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057515.cat
057516,MgSH,288992.0,6799.7,6629.66,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057516.cat
057517,HCCS +,,6021.899,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057517.cat
057518,"25 MgS, v = 0",,7823.97,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057518.cat
057519,E -1-C 3 H 6 NH,24185.24,4292.554,4156.599,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057519.cat
057520,Z -1-C 3 H 6 NH,23925.3,4260.98,4129.23,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057520.cat
057521,CH 3 C(NH)CH 3,9709.083,8478.034,4789.524,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e057521.cat
058501,H 2 C 2 S,286520.0,5659.476,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058501.cat
058502,"NaCl, v = 0 – 15",,6513.049,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058502.cat
058503,"KF, v = 0, 1",,8357.364,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058503.cat
058504,NCS,,6106.62,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058504.cat
058505,"s -C 2 H 5 CHO, v = 0",16669.63,5893.504,4598.982,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058505.cat
058506,41 KOH,,8088.9,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058506.cat
058507,CH 3 CP,158099.0,4991.343,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058507.cat
058508,D 2 NCH 2 CN,25377.7,4505.14,4082.17,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058508.cat
058509,dibridged Si 2 H 2,1.0,7281.201,7199.859,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058509.cat
058510,monobridged Si 2 H 2,262133.0,7361.778,7161.919,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058510.cat
058511,SiH 3 13 CN,84740.5,4946.23,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058511.cat
058512,29 SiH 3 CN,84740.5,4915.18,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058512.cat
058513,cis -C 2 H 2 O 2,26713.36,6190.77,5032.48,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058513.cat
058514,H 3 CCHCH 2 O,18023.89,6682.14,5951.39,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058514.cat
058515,c -C 3 H 6 O,12045.46,11734.05,6730.66,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058515.cat
058516,13 CH 3 13 CH 2 13 CN,26689.77,4558.801,4086.861,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058516.cat
058517,"s -C 2 H 5 CHO, v 24 = 1",16712.06,5857.196,4595.25,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058517.cat
058518,"s -C 2 H 5 CHO, v 23 = 1",16642.87,5871.18,4592.799,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058518.cat
058519,"g -C 2 H 5 CHO, v = 0",26250.7,4314.92,4148.02,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058519.cat
058520,HCCSH,291414.6,5547.541,5438.445,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058520.cat
058521,"26 MgS, v = 0",,7655.75,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058521.cat
058522,"Mg 34 S, v = 0",,7805.6,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058522.cat
058523,DCCS,,5359.817,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e058523.cat
059501,MgCl,,7339.105,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059501.cat
059502,CaF,,10267.54,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059502.cat
059503,"HNCS, a -type",1348662.0,5883.46,5846.61,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059503.cat
059504,"HNCS, b -type",1348662.0,5883.46,5846.61,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059504.cat
059505,HSCN,289830.0,5794.714,5674.94,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059505.cat
059506,C 2 Cl,,6308.7,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059506.cat
059507,AlS,,8368.544,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059507.cat
059508,30 SiH 3 CN,84740.5,4860.71,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059508.cat
059509,H 2 PCN,129670.0,5289.28,5264.58,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059509.cat
059510,HCNS,,6151.444,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059510.cat
059511,HSNC,286000.0,6348.1,6209.9,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059511.cat
059512,"Na 36 Cl, v = 0 – 5",,6441.398,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059512.cat
059513,H 2 C 13 CS,286687.0,5642.64,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059513.cat
059514,H 2 13 CCS,286687.0,5456.72,5349.78,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059514.cat
059515,HDC 2 S,199290.0,5323.08,5177.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059515.cat
059516,13 CH 3 C(O)CH 3,10083.033,8277.507,4811.469,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059516.cat
059517,HNSiO,754053.0,6720.3,6649.28,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059517.cat
059518,"CH 3 C(O)NH 2 , v t = 0",10771.96,9334.594,5156.779,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059518.cat
059519,"CH 3 C(O)NH 2 , v t = 1",10771.96,9334.594,5156.779,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059519.cat
059520,"CH 3 C(O)NH 2 , v t = 2",10771.96,9334.594,5156.779,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059520.cat
059521,"CH 3 C(O)NH 2 , Δ v t > 0",10771.96,9334.594,5156.779,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e059521.cat
060501,"CH 2 (OH)CHO, v = 0",18446.26,6525.997,4969.236,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060501.cat
060502,"Na 37 Cl, v = 0 – 15",,6373.741,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060502.cat
060503,"OCS, v = 0",,6081.492,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060503.cat
060504,"OCS, v 2 = 1",,6092.078,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060504.cat
060505,Ga-n -C 3 H 7 OH,14330.37,5119.281,4324.225,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060505.cat
060506,"SiS, v = 0 – 20",,9077.455,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060506.cat
060507,"SiS, v = 1 – 0 and v = 2 – 1 bands",,9077.455,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060507.cat
060508,"SiS, v = 2 – 0 band",,9077.455,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060508.cat
060509,c -C 2 H 4 S,21973.631,10824.925,8026.218,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060509.cat
060510,"DNCS, a -type",706294.0,5500.44,5445.22,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060510.cat
060511,"DNCS, b -type",706294.0,5500.44,5445.22,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060511.cat
060512,"HN 13 CS, a -type",1345600.0,5864.55,5826.89,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060512.cat
060513,"H 15 NCS, a -type",1330600.0,5688.69,5652.98,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060513.cat
060514,HS 13 CN,289830.0,5765.033,5646.446,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060514.cat
060515,DSCN,151800.0,5705.1,5489.249,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060515.cat
060516,HSC 15 N,289830.0,5585.6,5470.1,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060516.cat
060517,"OC(NH 2 ) 2 , v = 0",11233.303,10369.395,5416.628,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060517.cat
060518,g-i -C 3 H 7 OH,8639.542,8063.218,4768.249,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060518.cat
060519,a-i -C 3 H 7 OH,8489.016,8041.924,4765.231,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060519.cat
060520,AlSH,287674.0,6796.989,6626.413,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060520.cat
060521,syn -C 2 H 3 SH,49816.04,5835.709,5222.076,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060521.cat
060522,anti -C 2 H 3 SH,49423.57,5897.212,5279.44,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060522.cat
060523,"CH 3 COOH, v t = 0",11324.236,9494.193,5326.132,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060523.cat
060524,"CH 3 COOH, v t = 1",11324.236,9494.193,5326.132,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060524.cat
060525,"CH 3 COOH, v t = 2",11324.236,9494.193,5326.132,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060525.cat
060526,"CH 3 COOH, Δ v t ≠ 0",11324.236,9494.193,5326.132,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060526.cat
060527,"44 TiO, v = 0",,16366.087,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060527.cat
060528,"44 TiO, v = 1",,16271.764,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060528.cat
060529,"CH 2 (OH)CHO, v 18 = 1",18463.55,6482.543,4965.052,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060529.cat
060530,"CH 2 (OH)CHO, v 12 = 1",18576.57,6477.99,4938.519,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060530.cat
060531,"CH 2 (OH)CHO, v 17 = 1",18524.86,6445.627,4933.539,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060531.cat
060532,H 2 CC 34 S,286687.0,5531.58,5421.7,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060532.cat
060533,"OC(NH 2 ) 2 , v 1",11208.967,10361.077,5419.071,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060533.cat
060534,"OC(NH 2 ) 2 , v 2 & v 3",11253.907,10339.907,5412.65,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060534.cat
060535,"OC(NH 2 ) 2 , v 4 & v 5",11190.4,10333.087,5417.132,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060535.cat
060536,HPCO,255645.0,5559.5,5434.99,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e060536.cat
061501,PNO,,6190.18,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061501.cat
061502,O 13 CS,,6061.92,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061502.cat
061503,OC 33 S,,6004.92,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061503.cat
061504,17 OCS,,5883.67,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061504.cat
061505,C 5 H,,2395.127,5.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061505.cat
061506,"29 SiS, v = 0 – 12",,8910.662,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061506.cat
061507,"29 SiS, v = 1 – 0 band",,8910.662,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061507.cat
061508,"Si 33 S, v = 0 – 9",,8949.214,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061508.cat
061509,HSCO +,279447.7,5696.746,5576.979,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061509.cat
061510,HOCS +,782696.0,5750.38,5702.94,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061510.cat
061511,C 2 37 Cl,,6185.81,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061511.cat
061512,HSiS,305695.0,8410.87,8168.03,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061512.cat
061513,CH 2 (OH) 13 CHO,18259.42,6472.44,4924.61,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061513.cat
061514,13 CH 2 (OH)CHO,18142.35,6486.37,4924.03,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061514.cat
061515,"CH 3 O 13 CHO, v t = 0, 1",19741.205,6898.138,5275.511,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061515.cat
